"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieTitleComparatorEqual record1Value","[0] MovieTitleComparatorEqual record2Value","[0] MovieTitleComparatorEqual record1PreprocessedValue","[0] MovieTitleComparatorEqual record2PreprocessedValue","[0] MovieTitleComparatorEqual similarity","[0] MovieTitleComparatorEqual postproccesedSimilarity","[1] MovieDateComparator2Years record1Value","[1] MovieDateComparator2Years record2Value","[1] MovieDateComparator2Years record1PreprocessedValue","[1] MovieDateComparator2Years record2PreprocessedValue","[1] MovieDateComparator2Years similarity","[1] MovieDateComparator2Years postproccesedSimilarity","[2] MovieDateComparator10Years record1Value","[2] MovieDateComparator10Years record2Value","[2] MovieDateComparator10Years record1PreprocessedValue","[2] MovieDateComparator10Years record2PreprocessedValue","[2] MovieDateComparator10Years similarity","[2] MovieDateComparator10Years postproccesedSimilarity","[3] MovieDirectorComparatorJaccard record1Value","[3] MovieDirectorComparatorJaccard record2Value","[3] MovieDirectorComparatorJaccard record1PreprocessedValue","[3] MovieDirectorComparatorJaccard record2PreprocessedValue","[3] MovieDirectorComparatorJaccard similarity","[3] MovieDirectorComparatorJaccard postproccesedSimilarity","[4] MovieDirectorComparatorLevenshtein record1Value","[4] MovieDirectorComparatorLevenshtein record2Value","[4] MovieDirectorComparatorLevenshtein record1PreprocessedValue","[4] MovieDirectorComparatorLevenshtein record2PreprocessedValue","[4] MovieDirectorComparatorLevenshtein similarity","[4] MovieDirectorComparatorLevenshtein postproccesedSimilarity","[5] MovieDirectorComparatorLowerCaseJaccard record1Value","[5] MovieDirectorComparatorLowerCaseJaccard record2Value","[5] MovieDirectorComparatorLowerCaseJaccard record1PreprocessedValue","[5] MovieDirectorComparatorLowerCaseJaccard record2PreprocessedValue","[5] MovieDirectorComparatorLowerCaseJaccard similarity","[5] MovieDirectorComparatorLowerCaseJaccard postproccesedSimilarity","[6] MovieTitleComparatorLevenshtein record1Value","[6] MovieTitleComparatorLevenshtein record2Value","[6] MovieTitleComparatorLevenshtein record1PreprocessedValue","[6] MovieTitleComparatorLevenshtein record2PreprocessedValue","[6] MovieTitleComparatorLevenshtein similarity","[6] MovieTitleComparatorLevenshtein postproccesedSimilarity","[7] MovieTitleComparatorJaccard record1Value","[7] MovieTitleComparatorJaccard record2Value","[7] MovieTitleComparatorJaccard record1PreprocessedValue","[7] MovieTitleComparatorJaccard record2PreprocessedValue","[7] MovieTitleComparatorJaccard similarity","[7] MovieTitleComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","academy_awards_1069","actors_65","0.998967458409235","1","The Silence of the Lambs","The Silence of the Lambs","The Silence of the Lambs","The Silence of the Lambs","1.0","1.0","1991-01-01T00:00","1992-01-01T00:00","1991-01-01T00:00","1992-01-01T00:00","0.5","0.5","1991-01-01T00:00","1992-01-01T00:00","1991-01-01T00:00","1992-01-01T00:00","0.9","0.9","Jonathan Demme",,"Jonathan Demme",,"0.0","0.0","Jonathan Demme",,"Jonathan Demme",,"0.0","0.0","Jonathan Demme",,"jonathan demme","","0.0","0.0","The Silence of the Lambs","The Silence of the Lambs","The Silence of the Lambs","The Silence of the Lambs","1.0","1.0","The Silence of the Lambs","The Silence of the Lambs","The Silence of the Lambs","The Silence of the Lambs","1.0","1.0"
"WekaMatchingRule","academy_awards_1776","actors_48",,"0","Annie Hall","Alice Doesn�t live Here Anymor","Annie Hall","Alice Doesn�t live Here Anymor","0.0","0.0","1977-01-01T00:00","1975-01-01T00:00","1977-01-01T00:00","1975-01-01T00:00","0.0","0.0","1977-01-01T00:00","1975-01-01T00:00","1977-01-01T00:00","1975-01-01T00:00","0.8","0.8","Woody Allen",,"Woody Allen",,"0.0","0.0","Woody Allen",,"Woody Allen",,"0.0","0.0","Woody Allen",,"woody allen","","0.0","0.0","Annie Hall","Alice Doesn�t live Here Anymor","Annie Hall","Alice Doesn�t live Here Anymor","0.23333333333333328","0.23333333333333328","Annie Hall","Alice Doesn�t live Here Anymor","Annie Hall","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_2369","actors_140","4.236124393092751E-9",,"Pharaoh","Philadelphia","Pharaoh","Philadelphia","0.0","0.0","1966-01-01T00:00","1994-01-01T00:00","1966-01-01T00:00","1994-01-01T00:00","0.0","0.0","1966-01-01T00:00","1994-01-01T00:00","1966-01-01T00:00","1994-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Pharaoh","Philadelphia","Pharaoh","Philadelphia","0.33333333333333337","0.33333333333333337","Pharaoh","Philadelphia","Pharaoh","Philadelphia","0.0","0.0"
"WekaMatchingRule","academy_awards_4270","actors_47",,"0","The Great Ziegfeld","A Touch of Class","The Great Ziegfeld","A Touch of Class","0.0","0.0","1936-01-01T00:00","1974-01-01T00:00","1936-01-01T00:00","1974-01-01T00:00","0.0","0.0","1936-01-01T00:00","1974-01-01T00:00","1936-01-01T00:00","1974-01-01T00:00","0.0","0.0","Robert Z. Leonard",,"Robert Z. Leonard",,"0.0","0.0","Robert Z. Leonard",,"Robert Z. Leonard",,"0.0","0.0","Robert Z. Leonard",,"robert z. leonard","","0.0","0.0","The Great Ziegfeld","A Touch of Class","The Great Ziegfeld","A Touch of Class","0.11111111111111116","0.11111111111111116","The Great Ziegfeld","A Touch of Class","The Great Ziegfeld","A Touch of Class","0.0","0.0"
"WekaMatchingRule","academy_awards_1533","actors_64","1.638815042092896E-7",,"Missing","Misery","Missing","Misery","0.0","0.0","1982-01-01T00:00","1991-01-01T00:00","1982-01-01T00:00","1991-01-01T00:00","0.0","0.0","1982-01-01T00:00","1991-01-01T00:00","1982-01-01T00:00","1991-01-01T00:00","0.09999999999999998","0.09999999999999998","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Missing","Misery","Missing","Misery","0.4285714285714286","0.4285714285714286","Missing","Misery","Missing","Misery","0.0","0.0"
"WekaMatchingRule","academy_awards_4270","actors_48",,"0","The Great Ziegfeld","Alice Doesn�t live Here Anymor","The Great Ziegfeld","Alice Doesn�t live Here Anymor","0.0","0.0","1936-01-01T00:00","1975-01-01T00:00","1936-01-01T00:00","1975-01-01T00:00","0.0","0.0","1936-01-01T00:00","1975-01-01T00:00","1936-01-01T00:00","1975-01-01T00:00","0.0","0.0","Robert Z. Leonard",,"Robert Z. Leonard",,"0.0","0.0","Robert Z. Leonard",,"Robert Z. Leonard",,"0.0","0.0","Robert Z. Leonard",,"robert z. leonard","","0.0","0.0","The Great Ziegfeld","Alice Doesn�t live Here Anymor","The Great Ziegfeld","Alice Doesn�t live Here Anymor","0.2666666666666667","0.2666666666666667","The Great Ziegfeld","Alice Doesn�t live Here Anymor","The Great Ziegfeld","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_1169","actors_63","0.998967458409235","1","Driving Miss Daisy","Driving Miss Daisy","Driving Miss Daisy","Driving Miss Daisy","1.0","1.0","1989-01-01T00:00","1990-01-01T00:00","1989-01-01T00:00","1990-01-01T00:00","0.5","0.5","1989-01-01T00:00","1990-01-01T00:00","1989-01-01T00:00","1990-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Driving Miss Daisy","Driving Miss Daisy","Driving Miss Daisy","Driving Miss Daisy","1.0","1.0","Driving Miss Daisy","Driving Miss Daisy","Driving Miss Daisy","Driving Miss Daisy","1.0","1.0"
"WekaMatchingRule","academy_awards_2620","actors_24",,"0","Judgment at Nuremberg","A Streetcar Named Desire","Judgment at Nuremberg","A Streetcar Named Desire","0.0","0.0","1961-01-01T00:00","1952-01-01T00:00","1961-01-01T00:00","1952-01-01T00:00","0.0","0.0","1961-01-01T00:00","1952-01-01T00:00","1961-01-01T00:00","1952-01-01T00:00","0.09999999999999998","0.09999999999999998","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"stanley kramer","","0.0","0.0","Judgment at Nuremberg","A Streetcar Named Desire","Judgment at Nuremberg","A Streetcar Named Desire","0.33333333333333337","0.33333333333333337","Judgment at Nuremberg","A Streetcar Named Desire","Judgment at Nuremberg","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_402","actors_150","0.998967458409235","1","Mystic River","Mystic River","Mystic River","Mystic River","1.0","1.0","2003-01-01T00:00","2004-01-01T00:00","2003-01-01T00:00","2004-01-01T00:00","0.5","0.5","2003-01-01T00:00","2004-01-01T00:00","2003-01-01T00:00","2004-01-01T00:00","0.9","0.9","Clint Eastwood",,"Clint Eastwood",,"0.0","0.0","Clint Eastwood",,"Clint Eastwood",,"0.0","0.0","Clint Eastwood",,"clint eastwood","","0.0","0.0","Mystic River","Mystic River","Mystic River","Mystic River","1.0","1.0","Mystic River","Mystic River","Mystic River","Mystic River","1.0","1.0"
"WekaMatchingRule","academy_awards_1272","actors_24",,"0","Wall Street","A Streetcar Named Desire","Wall Street","A Streetcar Named Desire","0.0","0.0","1987-01-01T00:00","1952-01-01T00:00","1987-01-01T00:00","1952-01-01T00:00","0.0","0.0","1987-01-01T00:00","1952-01-01T00:00","1987-01-01T00:00","1952-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Wall Street","A Streetcar Named Desire","Wall Street","A Streetcar Named Desire","0.20833333333333337","0.20833333333333337","Wall Street","A Streetcar Named Desire","Wall Street","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_1290","actors_106","1.252902610163935E-9",,"Matewan","Marty","Matewan","Marty","0.0","0.0","1987-01-01T00:00","1956-01-01T00:00","1987-01-01T00:00","1956-01-01T00:00","0.0","0.0","1987-01-01T00:00","1956-01-01T00:00","1987-01-01T00:00","1956-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Matewan","Marty","Matewan","Marty","0.2857142857142857","0.2857142857142857","Matewan","Marty","Matewan","Marty","0.0","0.0"
"WekaMatchingRule","academy_awards_1918","actors_124",,"0","Bite the Bullet","Save the Tiger","Bite the Bullet","Save the Tiger","0.0","0.0","1975-01-01T00:00","1974-01-01T00:00","1975-01-01T00:00","1974-01-01T00:00","0.5","0.5","1975-01-01T00:00","1974-01-01T00:00","1975-01-01T00:00","1974-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Bite the Bullet","Save the Tiger","Bite the Bullet","Save the Tiger","0.4666666666666667","0.4666666666666667","Bite the Bullet","Save the Tiger","Bite the Bullet","Save the Tiger","0.2","0.2"
"WekaMatchingRule","academy_awards_1430","actors_100",,"0","Amadeus","All the King's Men","Amadeus","All the King's Men","0.0","0.0","1984-01-01T00:00","1950-01-01T00:00","1984-01-01T00:00","1950-01-01T00:00","0.0","0.0","1984-01-01T00:00","1950-01-01T00:00","1984-01-01T00:00","1950-01-01T00:00","0.0","0.0","Milos Forman",,"Milos Forman",,"0.0","0.0","Milos Forman",,"Milos Forman",,"0.0","0.0","Milos Forman",,"milos forman","","0.0","0.0","Amadeus","All the King's Men","Amadeus","All the King's Men","0.16666666666666663","0.16666666666666663","Amadeus","All the King's Men","Amadeus","All the King's Men","0.0","0.0"
"WekaMatchingRule","academy_awards_4500","actors_47",,"0","The Divorcee","A Touch of Class","The Divorcee","A Touch of Class","0.0","0.0","1929-01-01T00:00","1974-01-01T00:00","1929-01-01T00:00","1974-01-01T00:00","0.0","0.0","1929-01-01T00:00","1974-01-01T00:00","1929-01-01T00:00","1974-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Divorcee","A Touch of Class","The Divorcee","A Touch of Class","0.125","0.125","The Divorcee","A Touch of Class","The Divorcee","A Touch of Class","0.0","0.0"
"WekaMatchingRule","academy_awards_4500","actors_48",,"0","The Divorcee","Alice Doesn�t live Here Anymor","The Divorcee","Alice Doesn�t live Here Anymor","0.0","0.0","1929-01-01T00:00","1975-01-01T00:00","1929-01-01T00:00","1975-01-01T00:00","0.0","0.0","1929-01-01T00:00","1975-01-01T00:00","1929-01-01T00:00","1975-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Divorcee","Alice Doesn�t live Here Anymor","The Divorcee","Alice Doesn�t live Here Anymor","0.23333333333333328","0.23333333333333328","The Divorcee","Alice Doesn�t live Here Anymor","The Divorcee","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_1450","actors_106","4.8425205146616964E-8",,"Marlene","Marty","Marlene","Marty","0.0","0.0","1984-01-01T00:00","1956-01-01T00:00","1984-01-01T00:00","1956-01-01T00:00","0.0","0.0","1984-01-01T00:00","1956-01-01T00:00","1984-01-01T00:00","1956-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Marlene","Marty","Marlene","Marty","0.4285714285714286","0.4285714285714286","Marlene","Marty","Marlene","Marty","0.0","0.0"
"WekaMatchingRule","academy_awards_3300","actors_24",,"0","All the King's Men","A Streetcar Named Desire","All the King's Men","A Streetcar Named Desire","0.0","0.0","1949-01-01T00:00","1952-01-01T00:00","1949-01-01T00:00","1952-01-01T00:00","0.0","0.0","1949-01-01T00:00","1952-01-01T00:00","1949-01-01T00:00","1952-01-01T00:00","0.7","0.7","Robert Rossen",,"Robert Rossen",,"0.0","0.0","Robert Rossen",,"Robert Rossen",,"0.0","0.0","Robert Rossen",,"robert rossen","","0.0","0.0","All the King's Men","A Streetcar Named Desire","All the King's Men","A Streetcar Named Desire","0.20833333333333337","0.20833333333333337","All the King's Men","A Streetcar Named Desire","All the King's Men","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_4474","actors_61","1.8056465038595679E-9",,"Morocco","Moonstruck","Morocco","Moonstruck","0.0","0.0","1930-01-01T00:00","1988-01-01T00:00","1930-01-01T00:00","1988-01-01T00:00","0.0","0.0","1930-01-01T00:00","1988-01-01T00:00","1930-01-01T00:00","1988-01-01T00:00","0.0","0.0","Josef Von Sternberg",,"Josef Von Sternberg",,"0.0","0.0","Josef Von Sternberg",,"Josef Von Sternberg",,"0.0","0.0","Josef Von Sternberg",,"josef von sternberg","","0.0","0.0","Morocco","Moonstruck","Morocco","Moonstruck","0.30000000000000004","0.30000000000000004","Morocco","Moonstruck","Morocco","Moonstruck","0.0","0.0"
"WekaMatchingRule","academy_awards_3061","actors_143","6.477254365308876E-4",,"Shane","Shine","Shane","Shine","0.0","0.0","1953-01-01T00:00","1997-01-01T00:00","1953-01-01T00:00","1997-01-01T00:00","0.0","0.0","1953-01-01T00:00","1997-01-01T00:00","1953-01-01T00:00","1997-01-01T00:00","0.0","0.0","George Stevens",,"George Stevens",,"0.0","0.0","George Stevens",,"George Stevens",,"0.0","0.0","George Stevens",,"george stevens","","0.0","0.0","Shane","Shine","Shane","Shine","0.8","0.8","Shane","Shine","Shane","Shine","0.0","0.0"
"WekaMatchingRule","academy_awards_2406","actors_77","3.0105680433524164E-7",,"Morituri","Monster","Morituri","Monster","0.0","0.0","1965-01-01T00:00","2004-01-01T00:00","1965-01-01T00:00","2004-01-01T00:00","0.0","0.0","1965-01-01T00:00","2004-01-01T00:00","1965-01-01T00:00","2004-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Morituri","Monster","Morituri","Monster","0.5","0.5","Morituri","Monster","Morituri","Monster","0.0","0.0"
"WekaMatchingRule","academy_awards_4270","actors_10",,"0","The Great Ziegfeld","The Good Earth","The Great Ziegfeld","The Good Earth","0.0","0.0","1936-01-01T00:00","1938-01-01T00:00","1936-01-01T00:00","1938-01-01T00:00","0.0","0.0","1936-01-01T00:00","1938-01-01T00:00","1936-01-01T00:00","1938-01-01T00:00","0.8","0.8","Robert Z. Leonard",,"Robert Z. Leonard",,"0.0","0.0","Robert Z. Leonard",,"Robert Z. Leonard",,"0.0","0.0","Robert Z. Leonard",,"robert z. leonard","","0.0","0.0","The Great Ziegfeld","The Good Earth","The Great Ziegfeld","The Good Earth","0.38888888888888884","0.38888888888888884","The Great Ziegfeld","The Good Earth","The Great Ziegfeld","The Good Earth","0.2","0.2"
"WekaMatchingRule","academy_awards_1885","actors_143","1.252902610163935E-9",,"Shampoo","Shine","Shampoo","Shine","0.0","0.0","1975-01-01T00:00","1997-01-01T00:00","1975-01-01T00:00","1997-01-01T00:00","0.0","0.0","1975-01-01T00:00","1997-01-01T00:00","1975-01-01T00:00","1997-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Shampoo","Shine","Shampoo","Shine","0.2857142857142857","0.2857142857142857","Shampoo","Shine","Shampoo","Shine","0.0","0.0"
"WekaMatchingRule","academy_awards_365","actors_87","1.3494183639427132E-7",,"The Story of the Weeping Camel","The Story of Louis Pasteur","The Story of the Weeping Camel","The Story of Louis Pasteur","0.0","0.0","2004-01-01T00:00","1937-01-01T00:00","2004-01-01T00:00","1937-01-01T00:00","0.0","0.0","2004-01-01T00:00","1937-01-01T00:00","2004-01-01T00:00","1937-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Story of the Weeping Camel","The Story of Louis Pasteur","The Story of the Weeping Camel","The Story of Louis Pasteur","0.5","0.5","The Story of the Weeping Camel","The Story of Louis Pasteur","The Story of the Weeping Camel","The Story of Louis Pasteur","0.42857142857142855","0.42857142857142855"
"WekaMatchingRule","academy_awards_3033","actors_84","7.03580871028433E-10",,"Thursday's Children","The Champ","Thursday's Children","The Champ","0.0","0.0","1954-01-01T00:00","1933-01-01T00:00","1954-01-01T00:00","1933-01-01T00:00","0.0","0.0","1954-01-01T00:00","1933-01-01T00:00","1954-01-01T00:00","1933-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Thursday's Children","The Champ","Thursday's Children","The Champ","0.26315789473684215","0.26315789473684215","Thursday's Children","The Champ","Thursday's Children","The Champ","0.0","0.0"
"WekaMatchingRule","academy_awards_2620","actors_48",,"0","Judgment at Nuremberg","Alice Doesn�t live Here Anymor","Judgment at Nuremberg","Alice Doesn�t live Here Anymor","0.0","0.0","1961-01-01T00:00","1975-01-01T00:00","1961-01-01T00:00","1975-01-01T00:00","0.0","0.0","1961-01-01T00:00","1975-01-01T00:00","1961-01-01T00:00","1975-01-01T00:00","0.0","0.0","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"Stanley Kramer",,"0.0","0.0","Stanley Kramer",,"stanley kramer","","0.0","0.0","Judgment at Nuremberg","Alice Doesn�t live Here Anymor","Judgment at Nuremberg","Alice Doesn�t live Here Anymor","0.23333333333333328","0.23333333333333328","Judgment at Nuremberg","Alice Doesn�t live Here Anymor","Judgment at Nuremberg","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_4399","actors_24",,"0","Morning Glory","A Streetcar Named Desire","Morning Glory","A Streetcar Named Desire","0.0","0.0","1932-01-01T00:00","1952-01-01T00:00","1932-01-01T00:00","1952-01-01T00:00","0.0","0.0","1932-01-01T00:00","1952-01-01T00:00","1932-01-01T00:00","1952-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Morning Glory","A Streetcar Named Desire","Morning Glory","A Streetcar Named Desire","0.16666666666666663","0.16666666666666663","Morning Glory","A Streetcar Named Desire","Morning Glory","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_1022","actors_66","0.998967458409235","1","Howards End","Howards End","Howards End","Howards End","1.0","1.0","1992-01-01T00:00","1993-01-01T00:00","1992-01-01T00:00","1993-01-01T00:00","0.5","0.5","1992-01-01T00:00","1993-01-01T00:00","1992-01-01T00:00","1993-01-01T00:00","0.9","0.9","James Ivory",,"James Ivory",,"0.0","0.0","James Ivory",,"James Ivory",,"0.0","0.0","James Ivory",,"james ivory","","0.0","0.0","Howards End","Howards End","Howards End","Howards End","1.0","1.0","Howards End","Howards End","Howards End","Howards End","1.0","1.0"
"WekaMatchingRule","academy_awards_4520","actors_48",,"0","In Old Arizona","Alice Doesn�t live Here Anymor","In Old Arizona","Alice Doesn�t live Here Anymor","0.0","0.0","1928-01-01T00:00","1975-01-01T00:00","1928-01-01T00:00","1975-01-01T00:00","0.0","0.0","1928-01-01T00:00","1975-01-01T00:00","1928-01-01T00:00","1975-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","In Old Arizona","Alice Doesn�t live Here Anymor","In Old Arizona","Alice Doesn�t live Here Anymor","0.23333333333333328","0.23333333333333328","In Old Arizona","Alice Doesn�t live Here Anymor","In Old Arizona","Alice Doesn�t live Here Anymor","0.0","0.0"
"WekaMatchingRule","academy_awards_1122","actors_64","0.998967458409235","1","Misery","Misery","Misery","Misery","1.0","1.0","1990-01-01T00:00","1991-01-01T00:00","1990-01-01T00:00","1991-01-01T00:00","0.5","0.5","1990-01-01T00:00","1991-01-01T00:00","1990-01-01T00:00","1991-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Misery","Misery","Misery","Misery","1.0","1.0","Misery","Misery","Misery","Misery","1.0","1.0"
"WekaMatchingRule","academy_awards_4520","actors_47",,"0","In Old Arizona","A Touch of Class","In Old Arizona","A Touch of Class","0.0","0.0","1928-01-01T00:00","1974-01-01T00:00","1928-01-01T00:00","1974-01-01T00:00","0.0","0.0","1928-01-01T00:00","1974-01-01T00:00","1928-01-01T00:00","1974-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","In Old Arizona","A Touch of Class","In Old Arizona","A Touch of Class","0.125","0.125","In Old Arizona","A Touch of Class","In Old Arizona","A Touch of Class","0.0","0.0"
"WekaMatchingRule","academy_awards_3713","actors_94","0.998967458409235",,"Watch on the Rhine","Watch on the Rhine","Watch on the Rhine","Watch on the Rhine","1.0","1.0","1943-01-01T00:00","1944-01-01T00:00","1943-01-01T00:00","1944-01-01T00:00","0.5","0.5","1943-01-01T00:00","1944-01-01T00:00","1943-01-01T00:00","1944-01-01T00:00","0.9","0.9","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Watch on the Rhine","Watch on the Rhine","Watch on the Rhine","Watch on the Rhine","1.0","1.0","Watch on the Rhine","Watch on the Rhine","Watch on the Rhine","Watch on the Rhine","1.0","1.0"
"WekaMatchingRule","academy_awards_1487","actors_131","0.998967458409235","1","Tender Mercies","Tender Mercies","Tender Mercies","Tender Mercies","1.0","1.0","1983-01-01T00:00","1984-01-01T00:00","1983-01-01T00:00","1984-01-01T00:00","0.5","0.5","1983-01-01T00:00","1984-01-01T00:00","1983-01-01T00:00","1984-01-01T00:00","0.9","0.9","Bruce Beresford",,"Bruce Beresford",,"0.0","0.0","Bruce Beresford",,"Bruce Beresford",,"0.0","0.0","Bruce Beresford",,"bruce beresford","","0.0","0.0","Tender Mercies","Tender Mercies","Tender Mercies","Tender Mercies","1.0","1.0","Tender Mercies","Tender Mercies","Tender Mercies","Tender Mercies","1.0","1.0"
"WekaMatchingRule","academy_awards_1392","actors_24",,"0","The Trip to Bountiful","A Streetcar Named Desire","The Trip to Bountiful","A Streetcar Named Desire","0.0","0.0","1985-01-01T00:00","1952-01-01T00:00","1985-01-01T00:00","1952-01-01T00:00","0.0","0.0","1985-01-01T00:00","1952-01-01T00:00","1985-01-01T00:00","1952-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","The Trip to Bountiful","A Streetcar Named Desire","The Trip to Bountiful","A Streetcar Named Desire","0.16666666666666663","0.16666666666666663","The Trip to Bountiful","A Streetcar Named Desire","The Trip to Bountiful","A Streetcar Named Desire","0.0","0.0"
"WekaMatchingRule","academy_awards_684","actors_8","2.3315280515132507E-8",,"Dancemaker","Dangerous","Dancemaker","Dangerous","0.0","0.0","1998-01-01T00:00","1936-01-01T00:00","1998-01-01T00:00","1936-01-01T00:00","0.0","0.0","1998-01-01T00:00","1936-01-01T00:00","1998-01-01T00:00","1936-01-01T00:00","0.0","0.0","",,"",,"0.0","0.0","",,"",,"0.0","0.0","",,"","","0.0","0.0","Dancemaker","Dangerous","Dancemaker","Dangerous","0.4","0.4","Dancemaker","Dangerous","Dancemaker","Dangerous","0.0","0.0"
